source,text,created_at,retweet_count,favorite_count
Twitter for iPhone,".@redstate I miss you all, and thanks for all of your support. Political correctness is killing our country. ""weakness.""",2015-08-08 08:26:28,3664,8926
Twitter for Android,"Re Megyn Kelly quote: ""you could see there was blood coming out of her eyes, blood coming out of her wherever"" (NOSE). Just got on w/thought",2015-08-08 07:46:18,1573,3860
Twitter for Android,"So many ""politically correct"" fools in our country. We have to all get back to work and stop wasting time and energy on nonsense!",2015-08-08 07:29:09,12495,21373
Twitter for Android,"@TIME poll: @realDonaldTrump winner of last night's debate by wide margin.. 45% v.12% @RealBenCarson, 10% @JohnKasich http://t.co/mzR62luvWq",2015-08-07 04:15:53,599,935
Twitter for Android,"I really enjoyed the debate tonight even though the @FoxNews trio, especially @megynkelly, was not very good or professional!",2015-08-07 02:53:46,3871,9556
Twitter for Android,".@FrankLuntz, your so-called ""focus groups"" are a total joke. Don't come to my office looking for business again. You are a clown!",2015-08-07 02:45:18,2414,4590
Twitter for Android,"Wow, @megynkelly really bombed tonight. People are going wild on twitter! Funny to watch.",2015-08-07 02:40:41,1774,4380
Twitter for Android,.@FrankLuntz I won every poll of the debate tonight by massive margins @DRUDGE_REPORT &amp; @TIME  so where did you find that dumb panel.,2015-08-07 02:37:32,969,2125
Twitter for Android,.@FrankLuntz is a low class slob who came to my office looking for consulting work and I had zero interest. Now he picks anti-Trump panels!,2015-08-07 02:28:40,2041,3312
Twitter for iPhone,Thank you @TIME readers- a great honor! http://t.co/2KRx2TBETS,2015-08-07 00:03:57,497,1286
Twitter for iPhone,#MakeAmericaGreatAgain #GOPdebate http://t.co/SNrr9YZmou,2015-08-06 23:40:55,1819,4674
Twitter for iPhone,Wow! What a great honor from @DRUDGE_REPORT http://t.co/fokcASBVuN,2015-08-06 23:28:29,904,2384
Twitter for Android,Will be interviewed on @Morning_Joe at 7:3O. Enjoy!,2015-08-04 06:28:15,168,629
Twitter for Android,Thank you @krauthammer for your nice comments on @oreillyfactor. A lot of progress is being made!,2015-08-03 19:44:29,480,1476
Twitter for Android,"Bush is pretending that the ""Trump surge"" is great for him and the @nytimesworld is  reporting Bush ""delight"" - con job, a Bush nightmare!",2015-08-03 04:58:59,438,908
Twitter for Android,I will be interviewed on @foxandfriends tomorrow morning at 7:00. Enjoy!,2015-08-02 22:23:45,437,1216
Twitter for Android,I wish good luck to all of the Republican candidates that traveled to California to beg for money etc. from the Koch Brothers. Puppets?,2015-08-02 09:00:16,6526,9636
Twitter for iPhone,Watch my interview with @ericbolling on @FoxNews today at 11:30AM ET,2015-08-01 09:33:09,400,1021
Twitter for iPhone,Thank you for your service!  https://t.co/xBJ47fUXC0,2015-07-30 19:00:58,309,991
Twitter for iPhone,Thank you.  https://t.co/BbD9deWjbQ,2015-07-30 18:58:59,232,740
Twitter for Android,"Getting ready to leave for my GREAT resort, Turnberry, in Scotland. Hosting The Women's British Open (biggest tournament). Will be back Sat.",2015-07-29 19:08:00,354,1534
Twitter for Android,"I really like the Koch Brothers (members of my P.B. Club), but I don't want their money or anything else from them. Cannot influence Trump!",2015-07-29 19:00:45,1501,3009
Twitter for Android,I truly LOVE all of the millions of people who are sticking with me despite so many media lies. There is a great SILENT MAJORITY looming!,2015-07-29 08:58:36,2616,7035
Twitter for Android,Thank you @Morning_Joe for throwing the pathetic reporter from the failing and money losing Daily Beast off the air. Really cool!,2015-07-29 08:54:28,577,1191
Twitter for Android,So many people who know nothing about me are commenting all over T.V. and the media as though they have great D.J.T. insight. Know NOTHING!,2015-07-29 07:56:35,673,1847
Twitter for Android,.@CNN  Why is somebody (Beck) I beat so soundly all of a sudden an expert on Donald Trump (all over television). She knows nothing about me.,2015-07-29 07:44:59,368,959
Twitter for Android,".CNN &amp; @CNNPolitics  Lawyer Elizabeth Beck did a terrible job against me, she lost (I even got legal fees). I loved beating her,she was easy",2015-07-29 07:40:14,474,1058
Twitter for Android,Lawyer Elizabeth Beck was easy for me to beat. Ask her clients if they are happy with her results against me. Got total win and legal fees.,2015-07-29 07:32:53,283,718
Twitter for Android,".@CNN &amp; @CNNPolitics did not say that lawyer Beck lost the case and I got legal fees. Also, she wanted to breast pump in front of me at dep.",2015-07-29 07:28:24,297,560
Twitter for Android,Public Policy Polling (PPP) has just come out with a major poll putting me #1 with Hispanics - leading all Republican candidates.Told you so,2015-07-29 06:28:02,1272,2379
Twitter for Android,".@TheBrodyFile was fantastic tonight on @CNN. Thank you, we will MAKE AMERICA GREAT AGAIN!",2015-07-27 22:19:39,249,669
Twitter for Android,Thank you @scottienhughes for the great job you did on @CNN. Great energy and smarts! I will not let you down.,2015-07-27 22:15:10,238,712
Twitter for Android,Will be interviewed tonight on @seanhannity at 10:00. There is so much to talk about!,2015-07-27 18:57:37,484,1227
Twitter for Android,".@ScottWalker is a nice guy, but not presidential material. Wisconsin is in turmoil, borrowing to the hilt, and doing poorly in jobs etc.",2015-07-25 21:19:49,761,1362
Twitter for Android,"Isn't it funny that I am now #1 in the money losing @HuffingtonPost (poll), and by a big margin. Dummy @ariannahuff must be thrilled!",2015-07-25 08:33:56,791,1909
Twitter for Android,The ultra liberal and seriously failing Des Moines Register is BEGGING my team for press credentials to my event in Iowa today-but they lie!,2015-07-25 08:16:32,871,1804
Twitter for Android,Big poll just out by @TheEconomist has me in 1st. place by a lot. A great honor but we have a long way to go to MAKE AMERICA GREAT AGAIN!,2015-07-25 07:09:05,1116,2387
Twitter for Android,Getting ready to go to Iowa today. Big crowd - will be a great day!,2015-07-25 06:57:50,423,1717
Twitter for iPhone,"Thoughts &amp; prayers with everyone in Lafayette, Louisiana this evening.",2015-07-23 21:33:02,3177,5362
Twitter for Android,Getting ready to lift off for Laredo. Will land at 1:OO P.M. Should be exciting and informative!,2015-07-23 08:22:55,639,1557
Twitter for Android,".@BillKristol   Bill, your small and slightly failing magazine will be a giant success when you finally back Trump. Country will soar!",2015-07-23 08:07:34,465,903
Twitter for Android,What a waste of time being interviewed by @andersoncooper when he puts on really stupid talking heads likeTim O'Brien-dumb guy with no clue!,2015-07-23 05:36:53,1186,2599
Twitter for Android,"Boycott @Macys, no guts, no glory. Besides, there are far better stores!",2015-07-22 21:57:01,1033,2525
Twitter for Android,.@AC360  Has the absolutely worst anti-Trump talking heads on his show. Dopey writer O'brian knows nothing about me or my wealth. A waste!,2015-07-22 21:47:26,347,991
Twitter for Android,.@tedcruz you were terrific on @seanhannity tonight. I am going to the border tomorrow.,2015-07-22 21:30:15,817,1688
Twitter for Android,.@FrankLuntz knows nothing about me or my religion. Came to my office looking for work. I had NO interest. I will save the vets!,2015-07-22 21:14:12,402,864
Twitter for Android,I hear a failing New York newspaper is going to publish one of my old cell phone numbers. So original - just one of many!,2015-07-21 19:53:41,820,2239
Twitter for Android,"Great day today in South Carolina. Fantastic capacity crowd, amazing people!",2015-07-21 19:27:40,397,1354
Twitter for Android,"Just got great national poll numbers - double digit lead!  Thank you, we will all MAKE AMERICA GREAT AGAIN!",2015-07-21 06:55:43,2079,4496
Twitter for Android,"Wow, new @ABCnews/@WashingtonPost @GOP preference poll has DonaldTrump 11 points up! Thank you.",2015-07-21 00:30:52,335,824
Twitter for Android,"I will be interviewed on @oreillyfactor tonight at 8:00. Will be talking about the poor treatment of our veterans, illegal immigration, etc.",2015-07-20 18:27:55,692,1886
Twitter for Android,I will be making some very big campaign stops next week - big crowds and tremendous  energy!  MAKE AMERICA GREAT AGAIN,2015-07-19 16:06:45,1128,3192
Twitter for Android,"The Republican Party must get tougher and smarter, and fast, or it will go down to a very big defeat - just like the last two times!",2015-07-19 16:03:06,1791,3649
Twitter for Android,The Veterans Administration is in shambles and our veterans are suffering greatly. John McCain has done nothing to help them but talk.,2015-07-19 05:22:11,1950,3206
Twitter for Android,"John McCain called thousands of people ""crazies"" when they came to seek help on illegal immigration last week in Phoenix. He owes apology!",2015-07-19 05:15:50,2205,3194
Twitter for Android,I am now in Iowa getting ready to speak. People are always amazed to find out that I am Protestant (Presbyterian). GREAT.,2015-07-18 09:09:25,926,2650
Twitter for Android,The $10 billion (net worth) is AFTER all debt and liabilities. So simple to understand but @CNN &amp; @CNNPolitics is just plain dumb!,2015-07-18 09:03:49,863,2019
Twitter for Android,Ratings starved @CNN and @CNNPolitics does not cover me accurately. Why can't they get it right - it's really not that hard!,2015-07-18 08:57:21,550,1424
Twitter for Android,Made a speech in Arkansas last night before a record GOP crowd. Great spirit and amazing people. MAKE AMERICA GREAT AGAIN!,2015-07-18 08:49:36,662,1958
Twitter for Android,It's driving @ariannahuff &amp; the money losing @HuffingtonPost post crazy that I am #1 in their poll and they only write bad stories about me!,2015-07-18 08:44:28,814,1922
Twitter for Android,The liberal clown  @ariannahuff told her minions at the money losing @HuffingtonPost to cover me as enterainment. I am #1 in Huff Post Poll.,2015-07-18 08:37:55,1054,2120
Twitter for iPhone,I had thousands join me in New Hampshire last night! @HillaryClinton had 68. The #SilentMajority is fed up with what is going on in America!,2015-07-17 11:36:57,1894,3796
Twitter for Android,Get rid of gun free zones. The four great marines who were just shot never had a chance. They were highly trained but helpless without guns.,2015-07-17 04:44:29,7557,9196
Twitter for Android,I hope the boycott of @Macys continues forever. So many people are cutting up their cards. Macy's stores suck and they are bad for U.S.A.,2015-07-16 08:14:15,1143,2337
Twitter for Android,I loved firing goofball atheist Penn @pennjillette on The Apprentice. He never had a chance. Wrote letter to me begging for forgiveness.,2015-07-16 08:10:00,453,962
Twitter for Android,"I hear @pennjillette show on Broadway is terrible. Not surprised, boring guy (Penn). Without The Apprentice,  show would have died long ago.",2015-07-16 05:18:31,1033,1149
Twitter for Android,"Irrelevant clown @KarlRove sweats and shakes nervously on @FoxNews as he talks ""bull"" about me. Has zero cred. Made fool of himself in '12.",2015-07-16 05:10:17,913,1432
Twitter for Android,I can't believe that President Obama isn't able or willing to make just one phone call to the family of Kate Steinle.Come on Pres-MAKE CALL!,2015-07-14 09:06:38,1877,3389
Twitter for Android,"Let Pete Rose into the Baseball Hall of Fame. It's time, he has paid a big and very long price!",2015-07-14 06:13:40,1226,1996
Twitter for Android,"When will people, and the media, start to apologize to me for my statement, ""Mexico is sending...."", which turned out to be true?  El Chapo",2015-07-13 05:59:19,2199,3545
Twitter for Android,"....likewise, billions of dollars gets brought into Mexico    through the border. We get the killers, drugs &amp; crime, they get the money!",2015-07-13 05:53:14,1527,2164
Twitter for Android,"El Chapo and the Mexican drug cartels use the border unimpeded like it was a  vacuum cleaner, sucking drugs and death right into the U.S.",2015-07-13 05:47:36,1805,2255
Twitter for Android,"The U.S. will invite El Chapo, the Mexican drug lord who just escaped prison, to become a U.S. citizen because our ""leaders"" can't say no!",2015-07-12 23:05:42,4257,5281
Twitter for Android,.....but that's what I've been saying. Very unfair treatment by the media!,2015-07-12 21:14:13,767,1846
Twitter for Android,"Now that the Mexican drug lord escaped from prison, everyone is saying that most of the cocaine etc. coming into the U.S. comes over border!",2015-07-12 21:10:23,1742,2398
Twitter for Android,I hear that sleepy eyes @chucktodd will be fired like a dog from ratings starved Meet The Press? I can't imagine what is taking so long!,2015-07-12 19:36:25,621,1130
Twitter for Android,"...Trump, however, would kick his ass!",2015-07-12 19:29:05,5428,5381
Twitter for iPhone,"Can you envision Jeb Bush or Hillary Clinton negotiating with 'El Chapo', the Mexican drug lord who escaped from prison? ....",2015-07-12 19:25:37,5344,4370
Twitter for iPhone,Sleep eyes @ChuckTodd is killing Meet The Press. Isn't he pathetic? Love watching him fail!,2015-07-12 16:08:52,547,1150
